gene_id,log2FoldChange
Pver_g10185,1.56908667668111
Pver_g10186,2.71994676744273
Pver_g10188,3.00788325852081
Pver_g10191,1.07841098930083
Pver_g10284,0.469535708740196
Pver_g10340,0.637268551723726
Pver_g10341,2.46173459289235
Pver_g10413,0.646413446301603
Pver_g10560,-0.523713946876516
Pver_g10672,0.823100975214345
Pver_g10794,2.66399582821524
Pver_g10859,1.33264567514715
Pver_g11057,-0.776640699857694
Pver_g11103,1.39745727335272
Pver_g11124,-0.335449383525152
Pver_g11126,1.23976683069494
Pver_g11179,1.84420953843675
Pver_g11293,0.462280670461337
Pver_g11363,1.20814736486193
Pver_g11517,1.8349701522757
Pver_g1156,0.550579106340919
Pver_g11579,1.12242498746509
Pver_g11857,2.26687754790422
Pver_g11858,1.5938082979012
Pver_g1188,-0.236189493713607
Pver_g12076,0.759530636014719
Pver_g12211,-0.305919349540273
Pver_g12218,-0.582401315650202
Pver_g12312,1.79112404650838
Pver_g12427,-0.226390451281254
Pver_g12511,1.23220462559042
Pver_g12512,0.66503466298001
Pver_g12577,0.302719576645701
Pver_g12634,0.997878616859566
Pver_g12659,1.40235840915829
Pver_g130,-0.264916152454256
Pver_g13043,-0.560446289669081
Pver_g13183,-0.328683721535483
Pver_g13227,2.59747089492606
Pver_g13298,-0.214033741039472
Pver_g13474,-0.194121778408195
Pver_g13481,-0.341457520631435
Pver_g13706,1.46519961125272
Pver_g13770,1.9629650143201
Pver_g13927,1.61377919868039
Pver_g13944,-1.143585977081
Pver_g14,-0.177572938321269
Pver_g1402,-0.213780738377256
Pver_g14127,1.79228970000078
Pver_g14162,0.411033857225789
Pver_g14201,0.903225191841882
Pver_g14546,1.1393096673725
Pver_g14591,0.663186450250248
Pver_g14710,1.23951055408152
Pver_g14886,0.59703039967845
Pver_g14920,0.246518444555659
Pver_g15,-0.775716723262437
Pver_g1502,0.906576579854207
Pver_g15034,-0.387427455026483
Pver_g15108,2.23456790925893
Pver_g15186,0.284803676053017
Pver_g15307,1.34641385776664
Pver_g15382,-0.218612334727347
Pver_g15488,1.0083340018095
Pver_g1553,0.220384495153336
Pver_g15541,1.61905728477978
Pver_g15598,-0.404657622154433
Pver_g15637,1.35323739787869
Pver_g15639,1.14317591685203
Pver_g15656,1.66457051099631
Pver_g1577,0.537762258648817
Pver_g15783,0.940596090787324
Pver_g1594,0.877388873292257
Pver_g16001,2.07904862008481
Pver_g16112,1.19121991159265
Pver_g16312,0.542466492206556
Pver_g16339,-0.363150981630669
Pver_g16367,-0.379277027321639
Pver_g16517,-3.38528890615711
Pver_g16605,2.36149809032707
Pver_g16615,0.768805424450326
Pver_g16616,0.667755664062656
Pver_g16743,-0.528909295638347
Pver_g16771,-1.68235144241169
Pver_g16873,0.497329343418016
Pver_g16877,2.12817455024805
Pver_g16932,2.21329751935978
Pver_g17012,4.22686314235818
Pver_g17354,-3.11746304778509
Pver_g17502,0.488127933049965
Pver_g17503,0.641310349015866
Pver_g17677,0.252055561414671
Pver_g1773,-2.37014865438984
Pver_g17946,-0.686624588696819
Pver_g18021,1.27206465620761
Pver_g18067,1.22164026304245
Pver_g1821,1.90996963420717
Pver_g18259,-0.415658803656908
Pver_g18313,1.38069374704303
Pver_g1842,0.636483232528983
Pver_g18482,-0.204161890053771
Pver_g18523,0.347730058718924
Pver_g18546,0.374451000621088
Pver_g1867,-0.263375167523746
Pver_g18710,-1.64240935956786
Pver_g18735,0.655931580524224
Pver_g18898,2.29623437979304
Pver_g18899,2.29740117678933
Pver_g19013,0.169134918551741
Pver_g19051,-2.42326035896717
Pver_g19090,0.988813532532786
Pver_g19191,2.87221632401715
Pver_g19192,3.18125174272052
Pver_g19246,0.437983915885844
Pver_g19273,1.71963800307177
Pver_g19527,1.56928128625065
Pver_g19655,2.18385952046442
Pver_g19702,0.967665055756432
Pver_g20129,1.25430742003022
Pver_g2043,-0.514832975796661
Pver_g20439,2.46770280710113
Pver_g20449,2.407879161063
Pver_g2049,1.38330632808559
Pver_g21328,-0.960436533944893
Pver_g21404,0.941976849462968
Pver_g22809,-0.379886146286529
Pver_g22846,1.36966241583401
Pver_g22963,-0.482554817450006
Pver_g23053,0.417867986969732
Pver_g23130,-0.305529105267119
Pver_g23161,1.46377366520026
Pver_g23200,-2.21702681970408
Pver_g23231,-0.346418231637738
Pver_g23276,0.784420855314378
Pver_g23334,1.31303998009094
Pver_g23719,-0.803655349874109
Pver_g23813,0.52725033392517
Pver_g24074,1.41387192299586
Pver_g25354,2.02670223733473
Pver_g255,0.999877498233382
Pver_g25550,-0.908196187951726
Pver_g25577,0.511596119613826
Pver_g25700,0.329417477133982
Pver_g25793,0.441000390533179
Pver_g25828,0.515653103845343
Pver_g25888,-0.636954885275785
Pver_g25926,1.55603202817178
Pver_g25980,1.32346797703451
Pver_g26107,2.44275246266166
Pver_g26142,0.607746509196977
Pver_g26149,0.244311240248396
Pver_g26232,1.44391722354153
Pver_g26406,0.578971979224598
Pver_g26469,2.08140060058646
Pver_g2753,1.27546825332301
Pver_g2772,0.686435848253465
Pver_g3259,-1.92233264897057
Pver_g3301,1.39766538920051
Pver_g3620,-0.309440212386625
Pver_g3638,0.593655654892209
Pver_g3838,-0.594896684474433
Pver_g4013,-0.62190267788773
Pver_g4016,0.987199029906065
Pver_g4149,1.98997507440124
Pver_g4156,-1.9561753230582
Pver_g4261,0.577454968825347
Pver_g4366,1.36774346509845
Pver_g4609,-0.251172406092956
Pver_g4764,1.03814695433728
Pver_g488,0.426894812486965
Pver_g5006,-0.3696307350423
Pver_g5023,1.40095045742466
Pver_g5097,1.64628511003024
Pver_g5098,1.60265240443914
Pver_g5180,-0.323254582175555
Pver_g5181,0.979323464452261
Pver_g5236,0.385212054668215
Pver_g5351,0.645499985827023
Pver_g542,0.818172706135514
Pver_g5639,-0.22309474073516
Pver_g5713,0.990702861194765
Pver_g5714,1.14139955459314
Pver_g5715,2.52761699949727
Pver_g5863,-0.24284983432195
Pver_g5890,0.159912969681478
Pver_g591,1.34511527134764
Pver_g5919,2.4778963976413
Pver_g5949,1.02953387875356
Pver_g5996,-0.244738871556327
Pver_g6070,0.770155190079359
Pver_g6093,2.89319851689889
Pver_g616,0.99495521780311
Pver_g6161,1.75460456288471
Pver_g6289,-1.37028017124568
Pver_g630,1.44499504297256
Pver_g6350,0.320168341795007
Pver_g6370,0.741917871195854
Pver_g6817,1.60334231814705
Pver_g6818,2.92955781630001
Pver_g6870,-0.277146080630336
Pver_g6935,1.00389554053355
Pver_g696,-0.251975542792532
Pver_g708,-0.439953052621021
Pver_g71,-0.245047625376668
Pver_g7210,0.656222558729662
Pver_g7256,0.702653673357487
Pver_g7331,1.07496671023436
Pver_g7352,-0.175508684774092
Pver_g7459,0.310246975111033
Pver_g7570,-0.382112478563595
Pver_g7590,0.675166297944931
Pver_g7702,0.712254345904591
Pver_g774,-0.407272930067462
Pver_g7742,1.10844055910746
Pver_g7878,0.65857398008065
Pver_g7904,0.83016302949145
Pver_g7920,0.604708195259564
Pver_g7929,-0.351708165224707
Pver_g7958,0.952477146068975
Pver_g7972,0.641537562169333
Pver_g8017,-0.958257244696994
Pver_g8096,1.19952071796348
Pver_g8101,0.61440994879524
Pver_g8105,0.465045610897974
Pver_g8190,-0.265022085245998
Pver_g82,0.644125615966311
Pver_g8420,1.24063614601435
Pver_g8459,-0.387917891152755
Pver_g8523,-0.637008845518526
Pver_g8581,1.53626276174419
Pver_g8642,-0.942471863052888
Pver_g8671,1.22337764012987
Pver_g8700,-2.21218929377719
Pver_g8856,-0.479597000174298
Pver_g8880,-1.19245143204122
Pver_g8906,1.46093452378146
Pver_g8933,1.06050384061734
Pver_g916,-0.367410497823268
Pver_g9166,-0.35938596141707
Pver_g9266,0.980175851536043
Pver_g9385,-0.248817805326471
Pver_g9487,1.20674196136972
Pver_g9524,0.752605981325728
Pver_g9534,-0.30623771234031
Pver_g9616,-0.331265339820818
Pver_g9786,-0.452607304379131
Pver_g9980,1.8401515236225
Pver_novel_187_5de57afd,1.381067897493
Pver_novel_374_5de57afd,-0.498834285501629
Pver_novel_520_5de57afd,2.46086974409554
Pver_novel_607_5de57afd,0.747109858972787
Pver_novel_715_5de57afd,1.43029328266582
