gene_id,log2FoldChange
Pver_g10226,0.0509079027829736
Pver_g10227,-0.168988630985981
Pver_g10228,-0.203808314822361
Pver_g10229,0.0399436328796542
Pver_g1023,-0.0137675615431119
Pver_g10230,-0.385226779296745
Pver_g10231,0.000104429244786902
Pver_g10232,-0.0836776533106484
Pver_g10233,0.0118447990926544
Pver_g10234,0.0480774514438166
Pver_g10235,-0.156131198340767
Pver_g10236,-0.212952810776727
Pver_g10237,-0.18002819257336
Pver_g10238,-0.0911333187129255
Pver_g10239,-0.2525437945621
Pver_g1024,0.447874495035914
Pver_g10240,0.0420521854015858
Pver_g10243,-0.0244069951294062
Pver_g10244,0.000747779256323302
Pver_g10245,-0.183650338458894
Pver_g10246,-0.215467847988556
Pver_g10247,-0.140962800077038
Pver_g10248,-0.178007729503721
Pver_g10249,1.53148106233147
Pver_g10250,-0.0250441319091526
Pver_g10251,0.0669773706617987
Pver_g10253,-0.559089833343259
Pver_g10254,-0.800938120528785
Pver_g10256,-0.015357824602203
Pver_g10257,-0.122058914151819
Pver_g10258,-0.0726025351539523
Pver_g10259,-0.307832871707074
Pver_g1026,0.43707724115566
Pver_g10260,-0.248061163821264
Pver_g10261,-0.172105581901259
Pver_g10262,0.169222426940648
Pver_g10263,0.406431467781227
Pver_g10265,-0.0292603817502694
Pver_g10268,-0.18273363040262
Pver_g10269,0.0467791811008986
Pver_g10270,0.0207644766270573
Pver_g10271,0.431440044297056
Pver_g10272,-0.0373572900056554
Pver_g10273,-0.316571357644913
Pver_g10274,0.0941169652470449
Pver_g10275,-0.242313408402823
Pver_g10276,-0.111595042267733
Pver_g10277,-0.280012280941416
Pver_g10278,0.583655192531857
Pver_g10279,-0.190488488004161
Pver_g1028,0.0847822679831065
Pver_g10280,-0.954840009140357
Pver_g10281,0.0596904774055615
Pver_g10282,-0.48287007291616
Pver_g10283,0.689628450969129
Pver_g10284,0.469535708740196
Pver_g10285,-0.0590419617406509
Pver_g10286,0.187871630909791
Pver_g10287,-0.10549996879053
Pver_g10288,0.181761843541291
Pver_g10289,0.0407688688623559
Pver_g1029,-0.585951470013523
Pver_g10290,-0.0747972782858201
Pver_g10291,-0.308091792618286
Pver_g10292,0.366410380330901
Pver_g10294,-0.0964781688936981
Pver_g10295,-0.338730312982785
Pver_g10296,0.115059392178771
Pver_g10297,-0.226163678079949
Pver_g10298,-0.15303182833296
Pver_g10299,-0.248607838764574
Pver_g103,-0.0920024912948268
Pver_g1030,0.301683276505252
Pver_g10300,0.125533439189583
Pver_g10301,0.0390714689666271
Pver_g10302,-0.0228584767425918
Pver_g10303,0.0759754558346919
Pver_g10304,-0.0912367409533218
Pver_g10305,-0.23970537242074
Pver_g10306,0.299221255833869
Pver_g10307,-1.13506893362197
Pver_g10308,0.187010974619241
Pver_g1031,0.374632427476687
Pver_g10310,-0.726274081679404
Pver_g10311,0.129739604985772
Pver_g10315,-0.145464759808534
Pver_g10316,-0.326949322421597
Pver_g10317,-0.0222023870089433
Pver_g10318,0.835916698026604
Pver_g1032,-0.0639096514480696
Pver_g10321,-0.253590545522233
Pver_g10322,0.412718737872008
Pver_g10324,-0.135863303481269
Pver_g10325,-0.0485493653898908
Pver_g10326,0.498687098043172
Pver_g10327,0.456969571501056
Pver_g10328,0.0752963095193493
Pver_g10329,0.168782806231153
Pver_g1033,-0.0541668095589765
Pver_g10330,0.201031485302167
Pver_g10331,-1.09597825203415
Pver_g10333,-0.0358110864429534
Pver_g10334,-0.246888762593888
Pver_g10335,0.507637069933615
Pver_g10336,0.417978186283703
Pver_g10337,0.0950146513359535
Pver_g10338,0.0580364639925086
Pver_g10339,-0.0313332387171965
Pver_g1034,-0.0401552184141447
Pver_g10340,0.637268551723726
Pver_g10341,2.46173459289235
Pver_g10342,0.0387883733729798
Pver_g10343,0.194749457409776
Pver_g10344,0.707817327970352
Pver_g10345,0.597447374670108
Pver_g10346,0.767166771336904
Pver_g10349,-0.362112963760249
Pver_g1035,-0.0315657775364559
Pver_g10350,0.158201790316396
Pver_g10351,-0.101022074116101
Pver_g10352,-0.20161605117256
Pver_g10353,0.0756272420753473
Pver_g10354,-0.149226313381195
Pver_g10355,0.0523870423862403
Pver_g10356,0.0567034855358781
Pver_g10357,-0.2994521758072
Pver_g10358,0.193707055045542
Pver_g10359,-0.229818175432402
Pver_g10362,-0.120391387925605
Pver_g10363,0.295217306039116
Pver_g10364,0.253115718098465
Pver_g10365,-0.0985697448059442
Pver_g10366,-0.151428533348415
Pver_g10367,-0.0433128261737226
Pver_g10368,0.524983487305791
Pver_g10369,-0.474743086009235
Pver_g1037,-0.145312434205661
Pver_g10371,1.46947409267695
Pver_g10373,0.247368956900388
Pver_g10374,0.282397142482179
Pver_g10375,0.376572898139422
Pver_g10376,0.189461016569063
Pver_g10377,-0.0860656927830381
Pver_g10378,0.44288870012603
Pver_g10379,0.13862543378962
Pver_g1038,-0.068320240494107
Pver_g10381,-0.0884065200329621
Pver_g10382,-0.0689451486092541
Pver_g10383,0.0520516716081776
Pver_g10384,-0.0782481472770434
Pver_g10385,0.339905940724049
Pver_g1039,0.289390127674209
Pver_g10390,0.00378667684822745
Pver_g10391,0.0153103236527819
Pver_g10394,-0.235332033752483
Pver_g10396,1.07285040106508
Pver_g10397,0.0611381639324812
Pver_g10398,0.0269772092543127
Pver_g10399,-0.0789755242648668
Pver_g104,0.0816433604065494
Pver_g1040,0.545835552582118
Pver_g10400,-0.0892040889566014
Pver_g10401,0.337515696704118
Pver_g10402,-0.146768820342008
Pver_g10403,-0.0849664551683223
Pver_g10404,0.0147587220994885
Pver_g10405,-0.268053758529629
Pver_g10406,-0.0667497308612582
Pver_g10407,0.0488556977316746
Pver_g10408,0.605072370406079
Pver_g10409,0.158694438512904
Pver_g1041,0.369134710895
Pver_g10410,0.203505177973664
Pver_g10411,0.625995494124786
Pver_g10412,0.647820640323981
Pver_g10413,0.646413446301603
Pver_g10414,0.48826807303559
Pver_g10415,0.47708233111384
Pver_g10416,0.330078808607416
Pver_g10417,0.240949066435565
Pver_g10418,-1.41603837764362
Pver_g10419,0.0339936531406264
Pver_g1042,0.274355432286573
Pver_g10420,0.363022756688604
Pver_g10421,0.188517918519314
Pver_g10422,-0.0863450176092664
Pver_g10424,-0.221129420596225
Pver_g10425,-0.199398574080307
Pver_g10427,0.0349536893660215
Pver_g10428,0.564012941565907
Pver_g10429,-0.0482409000055502
Pver_g1043,-0.121856249842153
Pver_g10430,0.00157075481188612
Pver_g10431,-0.140187202910465
Pver_g10432,0.421174576123214
Pver_g10433,0.511110069020363
Pver_g10434,0.02465629124092
Pver_g10435,0.186407200981267
Pver_g10436,-0.245253605422021
Pver_g10437,0.312184866319941
Pver_g10438,-0.423336265837244
Pver_g10439,0.427472339713061
Pver_g1044,-0.120259024488318
Pver_g10440,0.608756654118566
Pver_g10441,0.394475362524959
Pver_g10442,0.21124962188994
Pver_g10443,0.387507407588445
Pver_g10444,-0.0143235399353293
Pver_g10445,0.251275101391073
Pver_g10446,0.0801485358070339
Pver_g10447,0.212599643704196
Pver_g10448,0.607223477272182
Pver_g10449,0.0663393702967508
Pver_g1045,0.137358738385832
Pver_g10450,-0.0887145704408678
Pver_g10451,-0.183403510156069
Pver_g10452,-0.0106230801543485
Pver_g10453,0.153729312117091
Pver_g10454,0.189160430983806
Pver_g10455,-0.142628760212554
Pver_g10456,0.134808938837132
Pver_g10457,-0.932910454323303
Pver_g1046,-0.0738631523304114
Pver_g10460,-0.133569409912411
Pver_g10461,0.383187949336917
Pver_g10463,-0.0758046950177454
Pver_g10465,0.0899821836278799
Pver_g10466,-0.207773206265862
Pver_g10467,0.430863264805279
Pver_g1047,0.0527664260773173
Pver_g10470,0.104661754142331
Pver_g10473,-0.0895067436068135
Pver_g10474,-0.126888878928666
Pver_g10476,0.00742557607940235
Pver_g10477,-0.114203084608518
Pver_g1048,-0.065050604606369
Pver_g10480,0.469061866401838
Pver_g10481,0.0920771723967335
Pver_g10482,-0.087305136868001
Pver_g10483,-0.109251851961381
Pver_g10484,0.19512873732284
Pver_g10485,0.104840198690404
Pver_g10486,-0.120766539786986
Pver_g10487,0.0542130138567511
Pver_g10488,-0.0922259419379894
Pver_g10489,-0.051589194343936
Pver_g1049,0.0135955760823042
Pver_g10490,0.0196910310159955
Pver_g10491,0.126026188427934
Pver_g10492,-0.029259451670631
Pver_g10493,0.00898076197387052
Pver_g10494,-0.158832251422071
Pver_g10495,-0.0383061185991125
Pver_g10496,0.695448074700504
Pver_g10497,-0.144874596123257
Pver_g105,-0.123180892143618
Pver_g1050,0.384045307520934
Pver_g10500,-0.182731636618576
Pver_g10501,0.27933165846914
Pver_g10502,0.0994366032457368
Pver_g10503,0.379327112531024
Pver_g10504,-0.107876307971843
Pver_g10505,0.423243511681209
Pver_g10506,0.247452793757146
Pver_g10507,0.222136004362795
Pver_g10508,-0.263552818681527
Pver_g10509,-0.250743522367801
Pver_g1051,0.0670081562352143
Pver_g10511,-0.0312999844947008
Pver_g10512,0.064990170242931
Pver_g10513,0.357186321878839
Pver_g10514,0.196906163984685
Pver_g10515,-0.134804956831555
Pver_g10516,0.261839112632733
Pver_g10517,0.268559856255208
Pver_g10518,-0.207581292172731
Pver_g10519,0.193732272436556
Pver_g1052,-0.205083586686824
Pver_g10520,-0.244850675955465
Pver_g10521,0.23115930360572
Pver_g10522,0.143460274415622
Pver_g10523,0.00982375715206988
Pver_g10524,-0.165919304802532
Pver_g10525,-0.167115214316474
Pver_g10526,0.244516176935109
Pver_g10527,-0.0323767888261989
Pver_g10528,-0.278878779783317
Pver_g1053,0.228743913066213
Pver_g10532,-0.0923061925054832
Pver_g10533,-0.0033680003002653
Pver_g10534,-0.0863548299576813
Pver_g10535,-0.00362433438896819
Pver_g10536,-0.339038144990918
Pver_g10538,-0.178645281377726
Pver_g10539,0.188546913982313
Pver_g10541,0.23478163295977
Pver_g10542,0.291209336267549
Pver_g10544,-0.0227847344875471
Pver_g10545,0.407303477900159
Pver_g10546,-0.0827319182667726
Pver_g10547,-0.0293832152231201
Pver_g10549,-0.22347216497592
Pver_g1055,0.672006412604247
Pver_g10550,-0.0299341436024666
Pver_g10551,0.479434612515471
Pver_g10552,0.239080559635424
Pver_g10553,0.916660362896721
Pver_g10554,-0.144304911236889
Pver_g10555,0.0154986160515722
Pver_g10556,0.0816770957201519
Pver_g10557,-0.0248433034595029
Pver_g10558,-0.113092621911009
Pver_g10559,-0.332181377542261
Pver_g1056,0.599139320043871
Pver_g10560,-0.523713946876516
Pver_g10561,0.357410641202833
Pver_g10562,0.184864386787871
Pver_g10563,0.126187540078405
Pver_g10564,0.0954505569861685
Pver_g10565,0.121423407895484
Pver_g10566,0.612386684555906
Pver_g10568,0.267498368482513
Pver_g1057,0.187947473674536
Pver_g10570,-0.0379388056914616
Pver_g10571,-0.17882165686825
Pver_g10572,0.241436137120769
Pver_g10573,0.0164912961977564
Pver_g10574,0.201705875835433
Pver_g10576,0.229150595449899
Pver_g10578,0.526010679520519
Pver_g10579,0.0743473524935244
Pver_g1058,-0.0296939929229414
Pver_g10580,0.373888959628757
Pver_g10581,0.0503327076804931
Pver_g10582,-0.0840558731628247
Pver_g10583,-0.07363726580044
Pver_g10585,0.0961058234913743
Pver_g10586_g10584,-0.0334320876403062
Pver_g10587,-0.0148681622928412
Pver_g10588,0.283713473643835
Pver_g10589,-0.116772464443127
Pver_g1059,-0.127478931590223
Pver_g10590,-0.0443915087011361
Pver_g10591,-0.0674033967936092
Pver_g10592,-0.00637173043227742
Pver_g10593,-0.0119552542928021
Pver_g10595,-0.171067780563876
Pver_g10597,-0.0578688087117834
Pver_g10599,2.18824757961372
Pver_g106,0.0881815260409108
Pver_g1060,-0.226707472665528
Pver_g10600,0.201290902027518
Pver_g10601,0.367771570210435
Pver_g10604,0.267066166570613
Pver_g10605,-0.230654774862649
Pver_g10606,-0.056337203440275
Pver_g10607,-0.0597677671883864
Pver_g10608,-0.0119339321797655
Pver_g10609,-0.0708888883533128
Pver_g1061,-0.00718929258353767
Pver_g10610,-0.110109555864976
Pver_g10611,-0.284413361960948
Pver_g10612,-0.365017569646798
Pver_g10613,0.0405216565948327
Pver_g10614,0.354134963541473
Pver_g10615,0.0108024480566718
Pver_g10616,-0.123795484103316
Pver_g10617,0.0556191228966028
Pver_g10618,-0.0585043761939109
Pver_g10619,0.202637671396964
Pver_g1062,-0.168518650530354
Pver_g10620,0.00301448405252331
Pver_g10621,0.877562190910019
Pver_g10622,0.534944044415151
Pver_g10624,1.06898998640927
Pver_g10626,0.343310057169746
Pver_g10627,-0.226977388961787
Pver_g10628,-0.410455054051152
Pver_g1063,-0.227744153237111
Pver_g10631,0.218147523987407
Pver_g10632,-0.232915841683815
Pver_g10633,-0.215313355198385
Pver_g10634,-0.172222772429967
Pver_g10635,-0.0516390718789578
Pver_g10636,-0.340076907343166
Pver_g10637,0.0407638349976055
Pver_g10638,-0.0462695130050509
Pver_g10639,-0.0484102184432073
Pver_g1064,-0.447495386774025
Pver_g10640,0.185500965345982
Pver_g10641,0.356448183435185
Pver_g10642,0.403417912810274
Pver_g10643,0.35234442579107
Pver_g10644,0.987083319240473
Pver_g10645,0.323102012793694
Pver_g10646,0.213990961208774
Pver_g10647,-0.0180691010218675
Pver_g10653,0.0208841021821346
Pver_g10654,-0.397862931190789
Pver_g10657,0.320872217870483
Pver_g10658,-0.0119039966637532
Pver_g10659,0.0432183350723302
Pver_g10660,-0.0567554653353699
Pver_g10661,-0.223557653735235
Pver_g10663,-0.158440106889189
Pver_g10664,2.27587068403889
Pver_g10665,0.00872495524499783
Pver_g10666,-0.198111078384556
Pver_g10667,-0.706279859829999
Pver_g10669,0.17488930834187
Pver_g10670,-0.0367747287042128
Pver_g10671,0.779532090785209
Pver_g10672,0.823100975214345
Pver_g10673,0.0260221294448386
Pver_g10674,-0.220643430249396
Pver_g10675,-0.0660393769261834
Pver_g10676,0.0526924557374383
Pver_g10678,0.158744374829272
Pver_g10679,0.891607325859824
Pver_g10680,-0.278897091452087
Pver_g10681,0.333977270158769
Pver_g10682,-0.244106478916568
Pver_g10683,-0.162058405028064
Pver_g10684,-0.0573763923072296
Pver_g10685,-0.910235351898249
Pver_g10686,-1.02661109857726
Pver_g10687,0.00634119007492124
Pver_g10688,-0.082574249277369
Pver_g10689,-0.184447336905194
Pver_g1069,5.93306541641688e-05
Pver_g10690,0.198972628292826
Pver_g10691,-0.134138948622143
Pver_g10692,-0.112040730333334
Pver_g10693,0.23398942456557
Pver_g10694,-0.0199691800130375
Pver_g10695,0.291437487308944
Pver_g10696,0.242422566086363
Pver_g10697,0.590624475635493
Pver_g10698,-0.253902104712243
Pver_g10699,-0.807818670372043
Pver_g107,-0.00102331043788531
Pver_g1070,-0.111334541745593
Pver_g10701,-0.974501440926691
Pver_g10703,1.22270741990412
Pver_g10704,0.391598047972114
Pver_g10705,0.0607227272578889
Pver_g10706,1.11892376201339
Pver_g10707,-0.102114909496199
Pver_g10708,-0.695534756217443
Pver_g10709,-0.0751931366683508
Pver_g1071,-0.00661324730547875
Pver_g10710,0.0878002376546736
Pver_g10711,-0.0302041948734548
Pver_g10712,0.233857964593236
Pver_g10713,-0.114019757758993
Pver_g10714,0.209717982718086
Pver_g10715,1.3070152194297
Pver_g10716,-0.232288610628433
Pver_g10717,0.0571976182150991
Pver_g10719,-0.450578708707048
Pver_g1072,0.687791597165756
Pver_g10720,0.0521122822093303
Pver_g10721,0.0885531421214382
Pver_g10722,-0.0405471916805053
Pver_g10723,0.142998122883198
Pver_g10724,-0.0543377665662481
Pver_g10725,-0.0586812191823377
Pver_g10726,-0.210033616317314
Pver_g10727,0.0781578105831623
Pver_g10728,0.660753095957713
Pver_g1073,0.561739622284069
Pver_g10730,-0.0492036726717701
Pver_g10731,-0.1866056266977
Pver_g10732,0.0444415670802931
Pver_g10733,0.0116003352885312
Pver_g10734,-0.0402305661906932
Pver_g10735,-0.0503789514608862
Pver_g10736,0.360068064439608
Pver_g10737,0.484013207489801
Pver_g10738,0.417855552970022
Pver_g10739,-0.106019529610926
Pver_g1074,1.3576997987209
Pver_g10740,-0.206856168788121
Pver_g10741,0.00982964082563456
Pver_g10744,-1.01106335069135
Pver_g10745,0.0752898670275934
Pver_g10746,-0.298420652622541
Pver_g10747,0.032546270467434
Pver_g10748,0.492706032159155
Pver_g1075,0.734582070578895
Pver_g10750_g10752,0.0320645446903933
Pver_g10751,0.561888822151239
Pver_g10753,-0.777954012935627
Pver_g10754,0.160327951790154
Pver_g10755,0.212233108940499
Pver_g10756,0.0327447056725265
Pver_g10757,-0.0273423324903247
Pver_g10758,-0.0151736687867819
Pver_g10759,0.0489534035276086
Pver_g1076,0.228901959450803
Pver_g10760,0.0671862081704416
Pver_g10761,0.0881847203845001
Pver_g10762,-0.0499066028504808
Pver_g10763,0.715580642630919
Pver_g10764,-0.0487389045305416
Pver_g10765,-0.0459181572423585
Pver_g10766,-0.490041690533519
Pver_g10767,1.20082185833832
Pver_g10768,-0.3781381451069
Pver_g10769,-0.0101111269981146
Pver_g1077,1.07233510653036
Pver_g10770,-0.0513805972753587
Pver_g10771,-0.116102532320291
Pver_g10772,0.494965943171821
Pver_g10773,-0.174833680687141
Pver_g10774,0.309522643139835
Pver_g10775,-0.185460362170433
Pver_g10776,-0.182019038716185
Pver_g10777,0.227365282933275
Pver_g10778,-0.101308422483855
Pver_g10779,0.0287500167891596
Pver_g1078,0.204945272093978
Pver_g10780,-0.0273390280916916
Pver_g10781,-0.140788507555887
Pver_g10782,0.00375390328458624
Pver_g10783,-0.179395617551038
Pver_g10784,-0.00264483591586873
Pver_g10785,1.06361159246065
Pver_g10786,0.571260788335915
Pver_g10788,-0.326653772961759
Pver_g10789,0.0159086323441176
Pver_g1079,0.0346308245479285
Pver_g10790,-0.0160295304617248
Pver_g10791,-0.0125014247795847
Pver_g10792,0.00564664763770729
Pver_g10793,0.240196048893191
Pver_g10794,2.66399582821524
Pver_g10796,-0.630412332135648
Pver_g10797,-0.379163674546063
Pver_g10798,-0.344515821882495
Pver_g10799,0.463540071925649
Pver_g108,0.107740732201013
Pver_g10800,-0.0297359352202812
Pver_g10801,1.5136121044356
Pver_g10802,0.04186731623589
Pver_g10803,-0.108378275524361
Pver_g10804,-0.30564442030899
Pver_g10805,-0.0618218084453666
Pver_g10806,-0.059713615405293
Pver_g10807,-0.100868964162478
Pver_g10808,-0.220785410933011
Pver_g10809,-0.133039734038663
Pver_g10812,1.6780822958063
Pver_g10814,1.0120125221683
Pver_g10815,0.407973417307363
Pver_g10816,0.151709040744185
Pver_g10817,0.0557948419120217
Pver_g10818,-0.0339646710990366
Pver_g10819,0.159851107595594
Pver_g1082,0.558690981694856
Pver_g10820,-0.181200945519448
Pver_g10821,0.0296142368246014
Pver_g10822,-0.239959284461206
Pver_g10823,0.0451616766454462
Pver_g10824,-0.0855589194685027
Pver_g10825,0.946545307877339
Pver_g10826,0.0347444139251698
Pver_g10827,-0.0139419707827502
Pver_g10828,-0.178281137196491
Pver_g10829,0.0364675812843328
Pver_g1083,-0.131388568252698
Pver_g10830,1.26288321532176
Pver_g10831,0.0321026209069739
Pver_g10832,-0.0438809892687732
Pver_g10833,-0.405778013798294
Pver_g10834,0.44299966051985
Pver_g10835,0.471717026975165
Pver_g10836,0.0688822437249442
Pver_g10837,-0.0801365270236128
Pver_g10838,-0.151458978579437
Pver_g10839,-0.36356723648973
Pver_g1084,-0.0666823081557529
Pver_g10840,-0.255554137019453
Pver_g10841,0.0068148945630258
Pver_g10842,-2.63290795402729e-05
Pver_g10844,0.624268736869912
Pver_g10845,-0.0132995023081819
Pver_g10846,0.0207371849397889
Pver_g10847,-0.293341904762229
Pver_g10849,-0.102766735349219
Pver_g10850,0.251959548920944
Pver_g10851,-0.0955388062744517
Pver_g10852,0.160831533495333
Pver_g10853,-0.0258324674210406
Pver_g10854,0.0141230527024973
Pver_g10855,-0.134577462111758
Pver_g10856,-0.528090202256015
Pver_g10857,-0.0631642778797015
Pver_g10858,-0.827194851857819
Pver_g10859,1.33264567514715
Pver_g1086,-0.00184170852294708
Pver_g10861,0.094514706289578
Pver_g10862,-0.610040127031272
Pver_g10863,0.0312188412598715
Pver_g10864,0.717855727448384
Pver_g10865,0.198640814105695
Pver_g10866,0.195553254572276
Pver_g10867,0.22852596619514
Pver_g10868,0.625787659077969
Pver_g10869,-0.0929549514420096
Pver_g10870,0.0666899814647507
Pver_g10871,0.00562585467499282
Pver_g10872,0.79481451641309
Pver_g10873,0.0696430438234694
Pver_g10874,-0.0953022245396782
