name	term	lev	seq	value
"GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown"	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown	5	Pver_g7986	0.263193316251432
"GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown"	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown	5	Pver_g7988	0.379850046704084
"GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown"	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown	5	Pver_g7989	0.735422029737941
"GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown"	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown	5	Pver_g7990	-0.324025372094902
"GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown"	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown	5	Pver_g9256	-0.0711899285162327
"GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown"	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown	5	Pver_g9597	1.63404350781951
"GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown"	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown	5	Pver_novel_243_5de57afd	-0.340053029722111
"GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown"	GO:0008150;GO:0003674;GO:0005575;GO:0016020;GO:0016021;unknown	5	Pver_novel_508_5de57afd	-0.0142274326998394
"unknown;GO:0003676;GO:0008270;GO:0015074"	unknown;GO:0003676;GO:0008270;GO:0015074	5	Pver_g17298	0.28556029585746
"unknown;GO:0003676;GO:0008270;GO:0015074"	unknown;GO:0003676;GO:0008270;GO:0015074	5	Pver_g17773	0.387259845097242
"unknown;GO:0003676;GO:0008270;GO:0015074"	unknown;GO:0003676;GO:0008270;GO:0015074	5	Pver_g19560	-1.49845572206141
"unknown;GO:0003676;GO:0008270;GO:0015074"	unknown;GO:0003676;GO:0008270;GO:0015074	5	Pver_g21541	-1.09692219805829
"unknown;GO:0003676;GO:0008270;GO:0015074"	unknown;GO:0003676;GO:0008270;GO:0015074	5	Pver_g22531	0.162575707508181
"unknown;GO:0003676;GO:0008270;GO:0015074"	unknown;GO:0003676;GO:0008270;GO:0015074	5	Pver_g25561	0.239823082310005
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g1280	0.185238767469994
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g13979	0.38642708960541
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g14719	-0.916371705798788
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g14803	-0.383646185871217
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g15967	-0.0549057993568213
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g17136	0.0984877633904601
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g17739	0.568034365732238
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g1811	-0.579383783141134
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g18116	-0.271689471099503
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g18368	-0.175012845215385
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g18696	0.0496943081172372
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g18910	0.12320674305654
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g18918	0.217859626933884
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g19571	0.0227969740408741
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g20079	-0.62277048430912
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g20412	-0.534403660153532
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g20578	-0.209025054605723
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g20963	0.0109160525656291
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g20993	0.213882381695127
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g21010	-0.187744024633003
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g21074	0.670954462408759
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g2139	0.109614297237501
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g21536	0.186821988871876
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g26317	0.399072006478476
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g404	0.359010912740155
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g5630	0.599478955167344
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g6856	0.305554570104261
"GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown"	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown	5	Pver_g6857	0.343872353012835
