"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pver_g2392",543.86001161258,0.276131512614482,0.14645201495424,1.88547431526129,0.0593658289695145,0.348503551950596
"Pver_g2393",1165.17374710689,-0.256298963982262,0.169457974718023,-1.51246327833636,0.130416047678949,0.479872716017414
"Pver_g2390",164.992546867001,0.578638585663594,0.17789470126502,3.25270275926635,0.00114313007196152,0.0652597926097178
"Pver_g2391",117.705442826738,0.311143043115977,0.214461424740676,1.45081122860303,0.146832432113933,0.502303068114881
"Pver_g2396",43.0955687154575,-0.153275028920723,0.382470781414064,-0.400749642506122,0.688604457702774,0.891757408473138
"Pver_g2397",639.389498000096,-0.168029663825261,0.106363853402362,-1.57976284659061,0.114161187058937,0.457821920519062
"Pver_g2394",2796.47195259511,0.0323099783230174,0.0688785926886489,0.469085924404231,0.639008219680958,0.871098311856332
"Pver_g2395",614.237920038934,-0.127442771077202,0.118763012804555,-1.07308469251223,0.283233118420507,0.649040559299304
"Pver_g3113",160.860939747845,0.0671859095701102,0.275429594199902,0.243931338479727,0.807283997555326,0.93648533651902
"Pver_g3112",3188.07806776731,-0.0781737128212677,0.138685033842934,-0.563678074375369,0.572973241718814,0.840967409105025
"Pver_g3111",1118.3571283863,-0.156063049369875,0.128314295738602,-1.21625613476305,0.223887365809052,0.592417199230697
"Pver_g3110",303.102964027543,-0.351632438193313,0.107115975713589,-3.28272637065383,0.00102808404796577,0.0620731121416752
"Pver_g3117",2769.92708850179,-0.179813253373159,0.0696526166759843,-2.5815721211111,0.00983514390160528,0.163492846264619
"Pver_g3116",1994.98069887274,-0.133764451531662,0.0737137218994737,-1.81464791201402,0.0695780345178195,0.373275486426339
"Pver_g3115",188.967513552829,0.00671121174749377,0.225077100741925,0.0298173902425946,0.976212689525042,0.994020648708344
"Pver_g3119",414.149991863729,-0.0493784275925795,0.104334869381606,-0.473268696124756,0.636021492590834,0.869922221063134
"Pver_g3118",10070.9799674706,0.0453091299011523,0.090756632904357,0.499237669481424,0.617611960000215,0.860433823027746
"Pver_g15251",48.7362539241226,1.38677941653209,0.52238281321242,2.65471868801353,0.00793745713723332,0.147799349954024
"Pver_g19559",66.0113521194055,-1.46219937019028,0.582936239829932,-2.5083349949505,0.012130160675887,0.176892995886914
"Pver_g19555",443.112261160845,0.160489093862818,0.226010325547554,0.71009629083982,0.477644426290724,0.791537163781202
"Pver_g19554",635.472223700696,0.305614873067712,0.197488359709776,1.54750828614322,0.121740727944925,0.467209545802391
"Pver_g19556",455.882157910615,-0.103136655866551,0.343528252082257,-0.300227580239472,0.764003568888649,0.920631204751697
"Pver_g19550",27.087103808405,-0.0432820012396915,0.340625458078655,-0.127066254776814,0.898887959711475,NA
"Pver_g19553",139.510215326584,0.219229565673544,0.422302377810081,0.519129366049027,0.603670531226951,0.855250695983069
"Pver_g16118",255.979577612362,0.215641849986762,0.203820719533001,1.05799768777603,0.290056496556352,0.654590749240085
"Pver_g16119",72.0932709537735,0.520286606181404,0.228812323171471,2.27385745212466,0.0229745586057106,0.231345488740755
"Pver_g11728",261.703009828843,0.0279970998238789,0.146109033549531,0.191617856498845,0.848041554241749,0.950273663211323
"Pver_g11729",3590.25560474975,0.0355672159944886,0.0892830785868261,0.39836457879194,0.690361463914058,0.892559582266614
"Pver_g16110",161.095660198253,0.10988855819178,0.0973892443841268,1.12834388321521,0.259174717298031,0.627897818252907
"Pver_g16112",440.049610855851,1.19121991159265,0.304197279738636,3.91594531225308,9.00506607703679e-05,0.0185330897897075
"Pver_g16116",196.610657455545,0.211320220072821,0.161592284877432,1.30773706327073,0.19096250759023,0.559215066323969
"Pver_g11725",376.761499574111,-0.209883846349957,0.126629109097385,-1.65746918576631,0.0974246537812344,0.426930384222555
"Pver_g18608",870.904726279125,-0.169685574716461,0.173543235358946,-0.977771184025087,0.328187506023774,0.684689803582009
"Pver_g18609",249.653895798808,-0.106925480669637,0.191265747015585,-0.559041450641572,0.576133431553896,0.842360502838983
"Pver_g18606",33.349021788739,-0.253759902085725,0.387554271801556,-0.654772558449983,0.512614201106217,0.812143079542634
"Pver_g18607",950.151356394432,-0.0757396198584729,0.0633701185487445,-1.19519454268045,0.232011030257402,0.600621176922065
"Pver_g18605",110.911751458911,0.450913387964102,0.313881434670685,1.43657234279302,0.150839546908831,0.508294236934218
"Pver_g18600",24.276755774301,-0.393766642533045,0.293393384427234,-1.34211152477674,0.179559837644567,NA
"Pver_g25822",1278.71058106871,0.147196993354127,0.111914800270502,1.31525940267371,0.188422737102365,0.556034722767459
"Pver_g25823",3493.00570421139,0.392578942887362,0.175946444564586,2.23124112487112,0.0256651612157503,0.241499177034887
"Pver_g25820",82.1425603466142,-0.131293945411978,0.27853907437257,-0.471366344947211,0.637379145209956,0.87055227838657
"Pver_g25821",2549.79629845965,1.15770437517654,0.400954699736489,2.8873695106639,0.00388477706811465,0.111574729219519
"Pver_g25826",850.131178136861,-0.0245667689815214,0.114821180193877,-0.213956771216252,0.830580768100634,0.94308629517077
"Pver_g25824",523.578390091452,-0.0491815566063483,0.0916491388663049,-0.536628682110074,0.591524127828669,0.84936331192259
"Pver_g25825",14797.2754444666,0.0896330868831365,0.0966971901367921,0.926946137280077,0.353954500792148,0.707524938634199
"Pver_g25828",363.135715200093,0.515653103845343,0.150579788115381,3.42445098574734,0.000616042958971492,0.0483205460423521
"Pver_g25829",16252.1857774126,0.0168292278695576,0.120051022731645,0.140183960841188,0.888514644159562,0.964628751216674
"Pver_g10453",540.122245122933,0.153729312117091,0.113270075397156,1.35719263519578,0.174720010242165,0.538496475350955
"Pver_g10452",1227.03345149217,-0.0106230801543485,0.13125973542676,-0.0809317504702423,0.935496229554439,0.980284736938058
"Pver_g10451",1124.46187731121,-0.183403510156069,0.11186329996146,-1.63953244915229,0.101102418421807,0.434786221894555
"Pver_g10450",806.569881498831,-0.0887145704408678,0.117819172081894,-0.752972278392892,0.451466572622719,0.776199850591353
"Pver_g10457",105.620069217498,-0.932910454323303,0.850480379796393,-1.09692178265963,0.272675585697743,0.640893358638819
"Pver_g10456",1860.95297752549,0.134808938837132,0.0809303710637793,1.6657397842757,0.0957652542455721,0.423736205463744
"Pver_g10455",352.752923862248,-0.142628760212554,0.280337836156335,-0.508774563462832,0.610910250845401,0.858059782016549
"Pver_g10454",18.0800244549018,0.189160430983806,0.287461649694899,0.658037102286769,0.510514290482161,NA
"Pver_g12961",4722.55553742065,0.315629829510773,0.102842927280268,3.06904750630657,0.00214742440427797,0.086668292974562
"Pver_g12960",399.159598049404,0.0056127948450309,0.222095929554973,0.0252719392754185,0.97983805599464,0.994718034127961
"Pver_g12963",695.497978915991,0.0902578283442215,0.429510111286065,0.210141335378499,0.833557364705545,0.944627504663577
"Pver_g12962",587.470869168687,1.03347675733606,0.415676794885147,2.48625078439035,0.0129096954855387,0.180522992752087
"Pver_g12965",83.1788088449644,-0.334501860058724,0.453957012866424,-0.736858007648295,0.461208702893996,0.781860158520261
"Pver_g12964",491.627557221981,0.217275064023717,0.287811688520111,0.754920917704617,0.450296434046664,0.774989907556492
"Pver_g12969",485.147186735943,0.229990462568261,0.136914006631662,1.67981690278775,0.0929929454314992,0.419849906881341
"Pver_g12968",483.054742208475,-0.0360756504721512,0.108863494505441,-0.331384277493941,0.740354239372581,0.91227280136022
"Pver_g10181",526.485907435645,-0.111231604272684,0.0850546647991226,-1.30776606474653,0.190952667663261,0.559215066323969
"Pver_g10180",451.817839801557,1.24668078907775,0.605340115387077,2.05947162163633,0.0394490808391144,0.291081202017624
"Pver_g10183",6484.67871575047,-0.0385590556757811,0.10898292266285,-0.353808236498368,0.723482600429221,0.906623695026696
"Pver_g10182",713.024068459074,-0.289364136357209,0.240285193281074,-1.20425288136138,0.228491852426767,0.597156083032744
"Pver_g10185",98.8109775975913,1.56908667668111,0.419803342478126,3.73767075654685,0.000185732945205325,0.0261581293064129
"Pver_g10184",219.135224773386,0.23482483526548,0.312397685575026,0.751685579338532,0.452240164585002,0.776376189740916
"Pver_g10186",320.392443455005,2.71994676744273,0.631857313360409,4.30468510837871,1.67223419789499e-05,0.00676337619459548
"Pver_g10189",37.6109458933451,2.29357769188306,0.826884523259072,2.77375815772097,0.0055412855084039,0.125777866621884
"Pver_g10188",221.981781626699,3.00788325852081,0.729530516342833,4.12303966885368,3.73905275605042e-05,0.010549592628446
"Pver_g14608",117.42789289423,-0.0732520098181806,0.135508587432624,-0.540570979345514,0.588803325237985,0.848236356263173
"Pver_g14609",144.791142101178,0.14230340391207,0.162541623917027,0.875489000803335,0.38130789240448,0.726871820219221
"Pver_g14602",2369.57845983012,-0.132277655495429,0.388699031092163,-0.340308683362952,0.733624078615116,0.909770947412774
"Pver_g14603",465.406805411213,-0.186116705429196,0.193008487801049,-0.964292853384993,0.334899122869158,0.691505013352664
"Pver_g14600",449.238012962033,-0.271392605685675,0.462716362050374,-0.586520443070326,0.557525827788268,0.833760530514546
"Pver_g14601",3091.17602147566,-0.406867716631192,0.437433065867271,-0.930125654366162,0.352306029349864,0.707051475395122
"Pver_g14606",427.992393305931,0.893643718798878,0.840700114439269,1.06297561217167,0.287793011185561,0.652721716054639
"Pver_g14607",505.594619377104,0.610294925433179,0.528144462844204,1.15554543949315,0.247867136103584,0.616382535870747
"Pver_g14604",25.2253655968487,0.316814550491241,0.385077916119219,0.822728432946946,0.410662442583855,NA
"Pver_g14605",11.4907606436656,-0.131601755591387,0.583123090721402,-0.225684349814681,0.821446931116483,NA
"Pver_g20959",104.826722248726,0.579371958440874,0.310089253930855,1.86840385823259,0.061705799701202,0.354471345935278
"Pver_g20953",153.879640912908,0.226740951633725,0.314839092287679,0.720180426090622,0.471413913975548,0.787326887273234
"Pver_g20952",599.481101047955,0.910852892388302,0.322833256367071,2.82143451588097,0.00478093972211195,0.119244822843921
"Pver_g20957",66.0305789017624,0.405932360543288,0.612124124825347,0.663153671094258,0.507232139614844,0.80879953016425
"Pver_g20956",2034.65479956824,0.289669967480142,0.223018864964266,1.29885858546789,0.193992464675159,0.561531623119037
"Pver_g4232",3678.42788821016,0.118685053613022,0.0765607798594137,1.55020695754353,0.121091850434892,0.465968663052934
"Pver_g4231",339.733198806978,-0.299205417914275,0.11651081992715,-2.56804834178797,0.0102272892389907,0.165506137227045
"Pver_g4230",21491.9022797162,0.0110967626643821,0.04984789644888,0.222612456189843,0.823837141068199,0.941142163195436
"Pver_g4237",2297.14815624654,-0.159658180975235,0.112138940255495,-1.42375325298664,0.154517912209515,0.513766360137765
"Pver_g4236",1139.9970611769,-0.0128852876787522,0.0800870042165921,-0.160891118412975,0.872179157651922,0.957586338590018
"Pver_g4235",664.790521764726,-0.106147506306038,0.152934285677335,-0.694072658958833,0.48763664381779,0.79698834414205
"Pver_g4234",630.553880016915,-0.184732999143773,0.262316873888391,-0.704236050107749,0.481285784035772,0.793416020520999
"Pver_g4239",472.977590118105,-0.150316904396412,0.128539888925797,-1.1694183467296,0.24223512152463,0.611711521808247
"Pver_g4238",1309.2493474043,0.129194810439836,0.104385015197487,1.23767583110862,0.215836284258847,0.582788827894248
"Pver_g16936",213.3857144959,0.0168684200067564,0.255206011145958,0.0660972675800686,0.947300386251377,0.984812272591728
"Pver_g16937",23127.8750050382,0.0334411052160741,0.0682409349048595,0.490044652270623,0.62410230212902,0.863209733729314
"Pver_g16934",2169.04285773602,0.088747706122001,0.1787669872078,0.496443484941882,0.61958155136005,0.861194185097721
"Pver_g16935",24.9820678416819,0.153308429369483,0.332160578508349,0.461549140051338,0.644404674390985,NA
"Pver_g16932",83.5226171620537,2.21329751935978,0.534691695871591,4.13939011293588,3.48230351461095e-05,0.0101574440641808
"Pver_g16930",299.580179766861,-0.461948472089969,0.423885446345511,-1.08979554752968,0.275803215726126,0.643263839061725
"Pver_g16939",229.728394453164,0.663618264945341,0.382773583234896,1.73370967593158,0.0829696088383562,0.401542564064
"Pver_g13379",367.001205693953,0.718558974632102,0.516312120431242,1.39171432588477,0.164008922417323,0.525797452118598
"Pver_g13378",8534.45809004473,-0.0468130605427249,0.110137307004263,-0.425042720001434,0.670805532836665,0.885302063414271
"Pver_g13371",23.3895002369165,-0.160522099948025,0.531898816536377,-0.301790669498598,0.762811644105192,NA
"Pver_g13370",10663.0935684344,0.275038761339134,0.20119517993495,1.36702460480445,0.171617593421433,0.535571565246139
"Pver_g13377",2224.87538115698,0.108634972804291,0.173230025350526,0.627113992418296,0.530584515714467,0.820014218011232
"Pver_g13376",1814.65302529139,0.412797248131528,0.189382065505544,2.17970612491521,0.0292792522627869,0.258613853847302
"Pver_g13375",309.450332720651,-0.346699885559219,0.257939701581017,-1.34411214494766,0.178912125369435,0.544317398369721
"Pver_g23370",187.556402048322,-0.427915222395216,0.644202718587898,-0.664255536414395,0.506526773847823,0.808269085419926
"Pver_g23372",857.18319426303,0.177601420990092,0.326720734606159,0.543587847903743,0.586725124007747,0.847098578111108
"Pver_g23374",321.752465383023,-0.113700231943361,0.329579644471589,-0.344985601661337,0.730105195224859,0.90845856058506
"Pver_g23375",1143.92033099968,1.95320840395348,0.993392352589847,1.96620036268784,0.0492754706081252,0.319748550678331
"Pver_g23377",81.4051501293708,-0.576712235770194,0.369390224828623,-1.5612547301103,0.118463660238532,0.462730721294442
"Pver_g23378",235.96689657072,-0.0322581735844682,0.486609792759402,-0.0662916654462353,0.947145618640447,0.984812272591728
"Pver_g23379",112.397777878578,-0.691655624291689,0.605941355832532,-1.14145637632109,0.253680055678673,0.623078640788766
"Pver_novel_623_5de57afd",91.6892398921725,2.20184645117284,0.714595661731526,3.08124799671688,0.00206134883044392,0.0855375376657601
"Pver_g964",2314.35016888967,-0.136806606283579,0.0589634517557946,-2.32019330975029,0.0203304223593582,0.221170352333624
"Pver_g3194",74.3199660482604,-0.606687549037252,0.394101350220923,-1.53942012301445,0.123701764504659,0.469649082727879
"Pver_g965",2397.92232562115,-0.102022339983063,0.0524071792157526,-1.94672450434801,0.0515677722005352,0.326327854725285
"Pver_g21886",238.228705015853,0.753335127343311,0.339670264132395,2.21784243983654,0.0265655772904781,0.245319627273008
"Pver_g967",141.872084732768,0.31234189115632,0.215448837728896,1.44972650792086,0.147134800653589,0.502784634559986
"Pver_g15414",52.5482263579021,-0.0687596035138899,0.599687184769566,-0.114659117720368,0.908715319477469,0.97193478888571
"Pver_g961",168.69540705773,-0.0990932536921,0.144509497873674,-0.68572138959838,0.492888815889392,0.800386953290115
"Pver_g962",247.81748560622,0.0914102390454729,0.292855139414571,0.312134658890418,0.754938187439737,0.9161740894697
"Pver_g963",2227.38748937564,-0.134328832975392,0.12640335302476,-1.06269991864124,0.287918057782303,0.652805684036193
"Pver_novel_60_5de57afd",634.586660277934,0.0652921480784013,0.113511129225469,0.575204814927974,0.565152786784909,0.83750013337119
"Pver_g12132",1498.14688305359,-0.175833926125703,0.0668815889180129,-2.62903332546794,0.00856279691574469,0.152238374117259
"Pver_g12133",4368.81298273325,-0.00440111904122821,0.0763188323266535,-0.0576675364003332,0.954013452844897,0.986522610889054
"Pver_g12130",2196.282552709,0.0145135797689185,0.128662905081084,0.112803140577091,0.910186628417612,0.97193478888571
"Pver_g12131",2237.47548575162,0.188762726990055,0.0898542683691424,2.10076527711041,0.035661575918553,0.279833274608646
"Pver_g12136",350.868564513601,0.104615869755909,0.146027071772765,0.716414213377525,0.473735621118697,0.788911380467782
"Pver_g12137",11526.9274114921,0.764404082481144,0.324653767533186,2.35452090480671,0.0185466004667018,0.212401498294594
"Pver_g12134",1583.09416609133,-0.103196572668561,0.113595065272528,-0.908459997104449,0.363635239506992,0.714336804284597
"Pver_g12135",2923.70284049738,0.103337479052729,0.0523625427838834,1.97350001659078,0.0484386226752299,0.317367809957807
"Pver_g12138",15385.1777094193,0.0747186901194466,0.0697398007084304,1.07139236648857,0.28399304372138,0.649548997393946
"Pver_g12139",20292.5283650817,0.044704976700719,0.0556086782074447,0.80392086526405,0.421442678943714,0.755683930126856
"Pver_g11443",147.66513686598,0.334071516280974,0.381546923599248,0.8755712485625,0.381263161336524,0.726860773675474
"Pver_g11442",58.7151100190082,-0.48940468583131,1.33886037739649,-0.36553825484252,0.714709656247046,0.903269911503612
"Pver_g11441",1791.88033438243,-0.0614101464626514,0.132645549388431,-0.462964243774374,0.643389996931542,0.873104808013728
"Pver_g11440",481.165064560619,0.472717013756263,0.22285958620644,2.12114283169482,0.0339097844468988,0.274751673634855
"Pver_g11447",9183.80763548296,-0.0336114608642639,0.054062803010637,-0.621711398457287,0.534131655198871,0.821551432747179
"Pver_g11446",482.121976471478,0.0298263443095373,0.252489632935761,0.118128985981479,0.905965456750484,0.970647563511136
"Pver_g11444",546.511456644522,0.0658768081060709,0.183556331227432,0.358891505760417,0.719676254321188,0.905230274079381
"Pver_g11449",975.056730634443,-0.445914350251461,0.192323346905368,-2.31856588098413,0.0204185869028717,0.221612895524889
"Pver_g11448",10409.7093831268,-0.0237913922269161,0.0814983732585555,-0.291924749852826,0.770344159662704,0.923419127961366
"Pver_g15353",6655.89235255584,0.0816347634040146,0.120363110057144,0.678237404843207,0.497621179676867,0.802662443731241
"Pver_g15352",1063.53199646018,0.0817101205067529,0.0881148691382492,0.927313645311695,0.353763711640147,0.707524938634199
"Pver_g15351",1256.60094125985,0.0429427302938436,0.0589809185723382,0.728078357090619,0.466565621627794,0.7845909549677
"Pver_g840",2615.93670795468,-0.143466315367767,0.135800195105042,-1.05645146722209,0.290762002810041,0.65516034848061
"Pver_g15357",499.313719637825,-0.188965858630501,0.16605717940668,-1.13795657198125,0.255138616834874,0.624315639282264
"Pver_g15356",790.466765742351,0.0233406832380291,0.0927565762665186,0.251633729677171,0.801324184816936,0.934010981653506
"Pver_g15355",22.7415413991602,-0.325086960827107,0.400888284197764,-0.810916591083857,0.417413571789216,NA
"Pver_g15354",772.385196976531,0.037875636332127,0.109147125038193,0.347014512007289,0.728580416425024,0.908275963020317
"Pver_g15359",1309.61770996619,-0.0330975840590047,0.0658438751666151,-0.502667620568392,0.615197978390134,0.859551242679736
"Pver_g848",3440.42414440703,0.177332085418577,0.237787635443774,0.745758227031563,0.455813478318777,0.778861711999421
"Pver_novel_697_5de57afd",2005.09579291827,1.18359106556906,0.485923156549677,2.43575769052295,0.0148606355118104,0.192654745909466
"Pver_g151",22.3687365163475,-0.462234997087882,0.641069272731125,-0.721037517706376,0.470886431943027,NA
"Pver_g150",83.361325959058,-0.16945783466932,0.331248264203761,-0.511573502359793,0.608949534254647,0.857353462382137
"Pver_g154",312.810187725328,-0.13970062434356,0.159738939034842,-0.874555854619069,0.381815616603527,0.727245580119849
"Pver_g157",908.617280378067,-0.00431266070753329,0.104222230679234,-0.0413794703819611,0.966993379039317,0.990304958590358
"Pver_g156",38617.1649477964,0.0166272845773962,0.102469987774685,0.162264922037044,0.871097236718544,0.957467060733731
"Pver_g159",1081.24014379369,-0.0119730884070524,0.0756285439089459,-0.158314411308349,0.874209052766852,0.958180753701949
"Pver_g158",18304.2090387455,0.25169554982986,0.1193329619305,2.10918714961964,0.0349284306775953,0.278769470116058
"Pver_g3351",438.036315392477,-0.201628771497872,0.121822799432861,-1.65509881924027,0.0979044543719175,0.428039908548918
"Pver_g6182",590.76053799262,-0.287645429953151,0.13333848159981,-2.15725742862788,0.0309856120404351,0.264731993396267
"Pver_g3353",6314.02623999335,0.258063928137786,0.120786428305746,2.13653083179636,0.0326361706651107,0.270899081358954
"Pver_g3355",566.015203475642,-0.0084622515572908,0.12299837217806,-0.0687997036663242,0.94514905397055,0.984557220854336
"Pver_g3354",3127.88967009424,-0.245509330741579,0.137398323079769,-1.78684372005796,0.0739627508578121,0.383500364496485
"Pver_g3357",84.1550863035732,-0.238058428945616,0.320258874018343,-0.743331249369163,0.457281156710966,0.779246211902035
"Pver_g3356",109.444654434587,0.227876707296476,0.204451338699266,1.11457674352364,0.265031840933232,0.634716408793018
"Pver_g6189",628.659428817903,0.418857651097538,0.273949881411676,1.5289572272824,0.126275047813534,0.473871264085015
"Pver_g6188",538.260805703553,0.305400899053053,0.280500734548634,1.08877040748035,0.276255144446322,0.643635134142499
"Pver_g7858",4072.16386053722,-0.0287709260439837,0.0544457038978923,-0.528433356246819,0.597198591061547,0.851225723290598
"Pver_g7859",881.541389022472,0.115220854765052,0.128791254907005,0.894632596353286,0.370983521022894,0.720058262679911
"Pver_g7856",3441.91722182091,0.0369260266745992,0.0658580494506471,0.560691168089801,0.575008089027671,0.841781845856455
"Pver_g7857",1172.12051753216,0.0125867672721902,0.0771313258686214,0.16318619095994,0.870371838483832,0.957371765098755
"Pver_g7854",4120.89797728138,0.0475379490105008,0.0979086609815621,0.485533644663499,0.627297852775546,0.865092200626339
"Pver_g7855",395.416075909236,-0.238370556303252,0.100620001745677,-2.36901761247974,0.0178354041087471,0.209078202906653
"Pver_g7852",27779.1869280229,-0.0327354818054724,0.103480275273754,-0.316345136489748,0.751740554882115,0.915367078373186
"Pver_g7853",4637.79807214178,-0.195351708618515,0.0669906061527547,-2.91610600108717,0.00354430061583723,0.107936384822919
"Pver_g7850",452.509689866366,-0.237772778856473,0.103371060363263,-2.30018709318546,0.0214376227322129,0.225209646125465
"Pver_g7851",765.11799815196,-0.0103609172235508,0.122858798305057,-0.0843319108316909,0.932792541587024,0.979970596333919
"Pver_g9982",228.252777575013,0.0390394302587331,0.192152366793555,0.203169135567694,0.83900283596401,0.94755090186976
"Pver_g9980",134.026535439781,1.8401515236225,0.502491097866827,3.6620579577117,0.000250197234776356,0.0315598009191867
"Pver_g9981",1615.68039496271,-0.0473125841980996,0.115090404785997,-0.411090605564158,0.681006098298387,0.88972870467477
"Pver_g7588",601.155608935958,-0.200980246223956,0.313059262046241,-0.641987861692046,0.520881064331975,0.81493908322257
"Pver_g7589",970.160754651766,-0.214696698953505,0.165574216775871,-1.29667953824072,0.194741472568719,0.562499429044229
"Pver_g7580",2449.59905319967,-0.00536584797396542,0.106701726973872,-0.0502882954769734,0.959892650825726,0.987771375408409
"Pver_g7581",911.926276350374,-0.0282838068896064,0.412378681747975,-0.0685869763434862,0.945318385825644,0.984557220854336
"Pver_g7582",142.1654017973,-0.409856102738543,0.199514343006523,-2.05426886389387,0.0399496765407025,0.292343690637634
"Pver_g7583",295.427145486433,-0.167077225249431,0.166536433907499,-1.00324728546927,0.315741563371115,0.675792651342808
"Pver_g7584",1134.00293491205,0.0428849195693973,0.0683405361994859,0.627518043525679,0.530319712404619,0.819876471318379
"Pver_g7585",1976.70605043446,-0.0857456257969294,0.0988561185229196,-0.867378034643849,0.385734912941684,0.730466204908495
"Pver_g7586",402.905022100826,-0.26296062804174,0.15322916467604,-1.71612648674092,0.086138894393128,0.408520962387937
"Pver_g7587",3569.55742843035,-0.11117410502725,0.0576245266450301,-1.92928448179865,0.0536955551644814,0.331544968773126
"Pver_g24399",108.406877571848,0.73857327605914,0.470410177003112,1.57006228216498,0.116400622347766,0.460634428445411
"Pver_g24398",35.341645995517,-0.495462482193031,0.407973379860485,-1.2144480661029,0.224576670134017,0.592806800309955
"Pver_g24392",18.1245055131932,0.622640826468137,0.590652637409563,1.05415736260633,0.291810877210873,NA
"Pver_g24649",40.3597102907113,-0.086945950290257,0.377776930298252,-0.230151561191452,0.817974000058515,0.939287733352839
"Pver_g6459",2097.56460125098,1.31984069635349,0.698843317004434,1.88860745211235,0.0589444477148138,0.347193967699853
"Pver_g6458",1165.0666189467,-0.0384450885106683,0.0455668304360606,-0.84370776160555,0.39883272925971,0.73954069345242
"Pver_g6455",2025.58721118839,-0.0196609881339931,0.0773955720597982,-0.254032467371679,0.799470475304294,0.933307139540067
"Pver_g6454",86.3835514108151,-0.278684705871776,0.193020760231705,-1.44380690210337,0.148793299951097,0.505307135435162
"Pver_g6457",127.121890907065,-0.667821290669148,1.02545501634949,-0.651243867377546,0.514889076975306,0.813081981794388
"Pver_g6456",60.0996893816794,0.399766381132172,0.357192124188099,1.11919147725008,0.2630584605994,0.632505840091395
"Pver_g6451",419.34777501531,0.5465507831819,0.201169166738907,2.71687153673633,0.0065902181454045,0.137613190535136
"Pver_g6450",909.729587706501,0.34827416983446,0.10911985363097,3.19166639475417,0.00141454607977602,0.0707377565636391
"Pver_g6453",258.786751500321,0.555416203821886,0.353757850507675,1.57004629868938,0.116404340507399,0.460634428445411
"Pver_g6452",1593.42370599637,0.429869872503974,0.167920558112265,2.55995976512048,0.0104684282332212,0.166602402606798
"Pver_g7328",3622.83005206658,0.0521478576703727,0.0428871612840646,1.21593167066875,0.224010952312056,0.592579914660828
"Pver_g7329",323.242328088021,0.455934513139748,0.206887311002771,2.20378190875921,0.0275396854782927,0.249810907924571
"Pver_g7324",1758.28436141864,0.209688669249275,0.203022750944762,1.03283335622975,0.301681890843707,0.664832668902176
"Pver_g7325",36.8088015683813,0.176479681694941,0.628753644508122,0.280681763416262,0.778954497377469,0.925520927927124
"Pver_g7326",585.750579247428,0.0305079781711814,0.129487509629941,0.235605567350622,0.813738752947894,0.938464933907567
"Pver_g7327",346.230181150042,-0.079810995797764,0.139363665898208,-0.572681518409957,0.566860353321381,0.838472430015322
"Pver_g7320",113.572694248428,0.242097921225968,0.246729616187852,0.981227648980908,0.326480492354751,0.683389518576004
"Pver_g7321",1203.97053811415,0.215664767797178,0.130374765990507,1.65419102507061,0.0980887058338109,0.428279531716192
"Pver_g7322",1408.50644852895,0.111022135420811,0.138305159611718,0.802733142657137,0.422128992406129,0.755976979109518
"Pver_g1864",232.982918758427,0.331487794687814,0.1600892159568,2.07064412619314,0.0383920652828583,0.287076740498111
"Pver_g1867",1305.38248597175,-0.263375167523746,0.0664341479227191,-3.96445466313683,7.35639256603707e-05,0.0165456790870819
"Pver_g1866",67.5507051518038,0.130999511994904,0.198969345642618,0.658390424775287,0.510287286588449,0.810865089039255
"Pver_g1861",5025.61130671386,-0.0603885532133093,0.0944772296031127,-0.639186325286995,0.522701726976339,0.816096103181522
"Pver_g1860",1007.27048614382,0.214885675889327,0.1272509405596,1.68867652328811,0.0912814370265159,0.417411857061408
"Pver_g1863",2070.49796225227,0.0466145979669234,0.277773493261157,0.167815141105265,0.866728710547907,0.956908974983491
"Pver_g1862",835.634066073634,-0.2359327867944,0.194278915120868,-1.21440243089487,0.224594087605834,0.592806800309955
"Pver_g1869",760.70383037621,0.060036661629884,0.0764287512954172,0.785524565197023,0.432146073252886,0.762793390268994
"Pver_g12369",532.16115113652,0.077364174143437,0.216510064298966,0.357323685593707,0.720849500312306,0.905490979731321
"Pver_g1249",648.633159160753,-0.308872617795771,0.215398347068329,-1.43396001872656,0.151583672625788,0.509225121572468
"Pver_g1248",120.681432352187,0.430604004390432,0.495589641864821,0.868872082899354,0.384917100738067,0.72957990015009
"Pver_novel_715_5de57afd",510.575039141366,1.43029328266582,0.409611119924814,3.49183216248708,0.000479719581957433,0.0428328316587693
"Pver_g1241",447.442430233185,-0.689624600948534,0.340764173852466,-2.02375910927511,0.042994943419955,0.303105562376659
"Pver_g1240",103.613826147051,-0.828915658788412,0.341207340571791,-2.42936056826716,0.0151254815300181,0.194598545280756
"Pver_g1243",900.594213758724,-0.276002181186121,0.112268595244871,-2.45840950075244,0.0139553944503512,0.18680589439391
"Pver_g1242",1073.47532136892,0.0295746959640935,0.10278688945632,0.287728290256915,0.773554732855117,0.923788776551382
"Pver_g1245",4185.82229780381,0.186243356650696,0.0877863657753601,2.1215521910006,0.0338753607803643,0.274706764925981
"Pver_g1244",464.831287817693,-0.159558411220935,0.172974543433096,-0.922438689844841,0.356299796532437,0.70974789491163
"Pver_g1247",5009.71978139923,0.212484257865777,0.137335474738164,1.54719134492299,0.1218171124039,0.467209545802391
"Pver_g1246",516.278958776398,-0.0800820413547856,0.120209103357075,-0.666189490798431,0.505289989337727,0.807975845922984
