"","gene_id","pval.treatment"
"1029","Pver_gene_g1031",0.0350039111359076
"1051","Pver_gene_g2602",0.00700736214099713
"1055","Pver_gene_g26596",0.00639613717267794
"1068","Pver_gene_g21748",0.0276143332760407
"1076","Pver_gene_g3954",0.0480472678832071
"1077","Pver_gene_g3953",0.0348642010683018
"1083","Pver_gene_g12547",0.025117523649779
"1095","Pver_gene_g10940",0.0158618149479677
"1105","Pver_gene_g26422",0.000268275362142756
"1110","Pver_gene_g16042",0.0455228438895459
"1123","Pver_gene_g13708",0.0111416507995119
"1153","Pver_gene_novel_gene_266_5de57afd",0.00202978505753028
"1157","Pver_gene_g14530",0.0014622323274279
"1159","Pver_gene_g14532",0.0338789640360723
"1160","Pver_gene_g14534",0.0446828080332635
"1162","Pver_gene_g13089",0.00189326743092247
"1171","Pver_gene_g11836",0.0170424880862791
"1173","Pver_gene_g11834",0.0246542186251594
"1177","Pver_gene_g11831",0.0170546153739994
"1178","Pver_gene_g11838",6.33823160543031e-07
"1183","Pver_gene_g12021",0.0236015371564549
"1190","Pver_gene_g916",0.0214260617977631
"1194","Pver_gene_g912",0.0316404564766354
"1204","Pver_gene_g6334",0.000514433699264613
"1235","Pver_gene_g4543",0.00148321238627354
"1236","Pver_gene_g26217",0.00154752488052828
"1237","Pver_gene_g26210",0.0274641877890992
"1248","Pver_gene_g2886",0.0462151571292701
"1260","Pver_gene_g6505",0.0137445565048338
"1266","Pver_gene_g7459",5.51135855629421e-06
"1272","Pver_gene_g7455",0.0284074771954089
"1273","Pver_gene_g18045",0.0242096720046484
"1274","Pver_gene_g18048",0.000111800108970988
"1281","Pver_gene_g8030",0.00225922546933902
"1294","Pver_gene_g23398",0.049295243289682
"1305","Pver_gene_g4836",0.0187632410701093
"1310","Pver_gene_g11937",0.0323883334256878
"1318","Pver_gene_g15003",0.0482109932320589
"1325","Pver_gene_g18879",0.022204875698877
"1326","Pver_gene_g21535",0.0463185050798696
"1342","Pver_gene_g14354",0.0108144816094349
"1346","Pver_gene_g17526",0.00016624973550335
"1386","Pver_gene_g7615",0.0193232409575652
"1389","Pver_gene_g9723",0.0462999031476966
"1390","Pver_gene_g9720",0.0113410184124353
"1418","Pver_gene_g6980",1.51232376738668e-05
"1431","Pver_gene_g8131",0.00179828365431477
"1433","Pver_gene_g8135",0.0460108612019223
"1437","Pver_gene_g26700",0.038002412408232
"1451","Pver_gene_g9266",0.0118637834519939
"1454","Pver_gene_g9263",0.0427262109489611
"1469","Pver_gene_g21043",0.0369274774965497
"1470","Pver_gene_g19523",0.0118461058202875
"1471","Pver_gene_g6200",0.0459687478476221
"1481","Pver_gene_g19527",0.0184785648478232
"1508","Pver_gene_g4117",0.0301139560307441
"1547","Pver_gene_g18933",0.0112717948991399
"1552","Pver_gene_g18939",0.00724180370958038
"1569","Pver_gene_g12475",0.0388042423974354
"1578","Pver_gene_g563",0.00168090592269853
"1580","Pver_gene_g565",0.00429910393073094
"1591","Pver_gene_g14145",0.0225661338119453
"1596","Pver_gene_g13358",0.01382076446676
"1610","Pver_gene_g18843",0.00589890578448624
"1611","Pver_gene_g14887",5.14420943867862e-05
"1615","Pver_gene_g18342",0.00044666782245856
"1630","Pver_gene_g8689",0.0497917467353274
"1635","Pver_gene_g7796",0.0383259216372859
"1641","Pver_gene_g15388",0.0423716955469722
"1660","Pver_gene_g6820",0.00769864029933062
"1661","Pver_gene_g6821",0.00495722328918367
"1662","Pver_gene_g6822",0.043616838835787
"1663","Pver_gene_g6823",0.0240586798321607
"1671","Pver_gene_g3554",0.0131893639391498
"1697","Pver_gene_g2021",0.00578493755479545
"1702","Pver_gene_g16771",1.33435055294789e-06
"1752","Pver_gene_g4098",0.000157768735001725
"1773","Pver_gene_g23268",0.00545964489333359
"1791","Pver_gene_g13919",0.0346943469517003
"1799","Pver_gene_g11510",1.53985917604594e-05
"1829","Pver_gene_novel_gene_346_5de57afd",0.025587719102239
"1836","Pver_gene_g3202",0.0484460452513721
"1837","Pver_gene_g3201",0.00719268647655768
"1850","Pver_gene_g8523",0.00757001170022121
"1855","Pver_gene_g22827",0.000206715315364114
"1860","Pver_gene_g6586",0.0119587163692096
"1861","Pver_gene_g6585",0.0179470703860866
"1866","Pver_gene_g6588",0.0138315967814819
"1876","Pver_gene_g519",0.0261029226964922
"1888","Pver_gene_g1172",0.0453986568869553
"1899","Pver_gene_g9342",0.0138216855721435
"1908","Pver_gene_g26238",3.48445725364276e-06
"1918","Pver_gene_g26492",0.000991623695154706
"1919","Pver_gene_g26493",0.0214690091713511
"1920","Pver_gene_g26491",2.73043718549181e-05
"1922","Pver_gene_g23462",0.000221220408423123
"1929","Pver_gene_g5693",0.028401672831664
"1930","Pver_gene_g5691",0.0040461844121342
"1938","Pver_gene_g12229",0.0402610845100334
"1958","Pver_gene_g25859",0.0343553388764745
"1980","Pver_gene_g10480",0.00631088471226164
"1992","Pver_gene_g11282",0.0179575550937833
"2001","Pver_gene_g15501",3.63276976726721e-05
"2006","Pver_gene_g13594",0.0315980560351772
"2008","Pver_gene_g13591",0.0133432245031848
"2022","Pver_gene_g14678",0.000606030822707497
"2029","Pver_gene_g14675",0.0128893442430277
"2034","Pver_gene_g23881",0.0314548301967929
"2039","Pver_gene_g4680",0.0268473113424282
"2052","Pver_gene_g811",0.00374794361012131
"2059","Pver_gene_g819",0.000426789369359802
"2069","Pver_gene_g100",0.0452798029554343
"2073","Pver_gene_g5900",0.0379193508162696
"2074","Pver_gene_g5901",0.00407412291264188
"2080","Pver_gene_g12570",0.000876501818261283
"2081","Pver_gene_g20282",0.0175065593456762
"2083","Pver_gene_g12577",0.0288715262743324
"2086","Pver_gene_g6288",0.0163722951445422
"2087","Pver_gene_g6289",4.04695454444341e-08
"2095","Pver_gene_g7889",0.0312112070503441
"2102","Pver_gene_g7880",0.0029636359749592
"2114","Pver_gene_g6424",0.0243472438296646
"2117","Pver_gene_g3411",0.0261861435025205
"2123","Pver_gene_g18167",0.0326189606332964
"2126","Pver_gene_g18164",4.46361892834432e-07
"2134","Pver_gene_g8772",0.0481616632179123
"2138","Pver_gene_g1814",0.0157931497702923
"2141","Pver_gene_g1811",0.0444499116871229
"2142","Pver_gene_g1812",1.03690887095529e-06
"2150","Pver_gene_g17388",0.017995924637226
"2151","Pver_gene_g17389",0.0440321306244188
"2154","Pver_gene_g17384",0.00563153959901791
"2183","Pver_gene_g23053",0.0192031737463951
"2199","Pver_gene_g16479",0.0288758567278676
"2245","Pver_gene_g10835",0.0391297270202221
"2250","Pver_gene_g19713",0.0160303520765733
"2252","Pver_gene_g19710",0.0436035182846323
"2255","Pver_gene_g11126",0.00371392553827841
"2264","Pver_gene_g13416",0.0233650590991907
"2274","Pver_gene_g15715",0.014719798998441
"2294","Pver_gene_g606",0.00860846616064374
"2316","Pver_gene_g9030",0.0331434733187844
"2369","Pver_gene_g1665",0.00530318039212672
"2373","Pver_gene_g4019",7.55485768726318e-05
"2374","Pver_gene_g4018",0.0188540183888896
"2375","Pver_gene_g4013",0.0102650752557866
"2380","Pver_gene_g4016",0.00990778586054735
"2405","Pver_gene_g17265",0.0452911131370112
"2418","Pver_gene_g26657",0.0336682293220506
"2420","Pver_gene_g19900",0.00190655399386244
"2427","Pver_gene_g20718",1.44061423587192e-06
"2470","Pver_gene_g440",0.0301391368974207
"2520","Pver_gene_g6671",0.00167747537715333
"2524","Pver_gene_g6679",0.0282433173783028
"2531","Pver_gene_g7104",0.00536612791635477
"2551","Pver_gene_g9615",0.00538861616707594
"2559","Pver_gene_g22176",4.14932456066118e-05
"2576","Pver_gene_g5615",0.0454589584278006
"2586","Pver_gene_g7920",0.0194123414257414
"2588","Pver_gene_g7928",0.0388275956117895
"2589","Pver_gene_g7929",0.0140182537610939
"2593","Pver_gene_g2348",0.00707886910940699
"2595","Pver_gene_g24818",0.0364716625718633
"2605","Pver_gene_g24109",9.94551596220904e-05
"2612","Pver_gene_g2833",0.00480483013828306
"2626","Pver_gene_g6331",0.0105117278608924
"2659","Pver_gene_g4202",0.039096188964314
"2660","Pver_gene_g4203",0.0124693681709284
"2672","Pver_gene_g13323",6.54251994105972e-06
"2674","Pver_gene_g13329",0.000530095992937211
"2684","Pver_gene_g14891",0.000534572679439994
"2697","Pver_gene_g5155",0.0377190235030394
"2715","Pver_gene_g15308",5.96024808635635e-06
"2724","Pver_gene_g14904",0.00429065964695614
"2726","Pver_gene_novel_gene_564_5de57afd",0.000141610901664876
"2728","Pver_gene_g187",0.0145544244083619
"2732","Pver_gene_g183",0.0101081461194479
"2733","Pver_gene_g180",0.00536568732926607
"2742","Pver_gene_g7807",0.0469419236793809
"2745","Pver_gene_g7800",0.0436287517711977
"2760","Pver_gene_g3324",0.0233143870760152
"2767","Pver_gene_g8446",0.0404826648877816
"2771","Pver_gene_g8449",0.0139293860330071
"2774","Pver_gene_g3491",2.77801781638324e-05
"2781","Pver_gene_g7373",0.00102555473148631
"2786","Pver_gene_g7376",0.0182794914260387
"2787","Pver_gene_g7374",3.39514278347578e-05
"2788","Pver_gene_g7379",0.0214774481453627
"2824","Pver_gene_g6958",0.000427710350967162
"2836","Pver_gene_g5423",0.0177889273242783
"2840","Pver_gene_g5427",0.007705427869574
"2845","Pver_gene_g3862",0.0248240605334065
"2878","Pver_gene_g25951",0.00237171636266812
"2891","Pver_gene_g19793",3.38559217430132e-05
"2906","Pver_gene_g18953",0.00671718641193054
"2921","Pver_gene_g17975",0.0277311347439229
"2924","Pver_gene_g17976",0.0214015190250344
"2926","Pver_gene_g14447",0.00905647186026697
"2933","Pver_gene_g4432",0.00721788941539286
"2945","Pver_gene_g5836",0.00432776248319542
"2965","Pver_gene_g9306",0.0158831798940331
"2984","Pver_gene_g18203",0.0160948489977935
"3016","Pver_gene_g19988",0.0175939135412683
"3021","Pver_gene_g19984",0.00217450820693575
"3022","Pver_gene_g19985",0.00435395390565011
"3026","Pver_gene_g1006",0.0022571970050102
"3035","Pver_gene_g4636",0.0243663290411987
"3036","Pver_gene_g4635",0.0347482542244406
"3051","Pver_gene_g2678",0.0163251264774676
"3060","Pver_gene_g4989",0.0011647453018797
"3067","Pver_gene_g2581",0.0487746391615338
"3074","Pver_gene_g23846",0.0249787000992364
"3079","Pver_gene_g3981",0.0418367384368364
"3104","Pver_gene_g14267",0.0059831163201888
"3105","Pver_gene_g19616",0.0119745806519585
"3119","Pver_gene_g18561",0.0475699851482024
"3121","Pver_gene_g18566",0.0162189598137453
"3138","Pver_gene_g6515",0.0367337177083623
"3163","Pver_gene_g15615",0.00321213716259435
"3169","Pver_gene_g12880",0.0276591870282848
"3173","Pver_gene_g237_g236",0.000121483401733178
"3176","Pver_gene_g22247",0.00985694246373358
"3178","Pver_gene_g21272",0.0238387073151491
"3182","Pver_gene_g16177",0.0256562651829895
"3188","Pver_gene_g9170",0.0073187468544424
"3193","Pver_gene_g5879",5.74687616084322e-07
"3220","Pver_gene_g9826",0.020616633835431
"3228","Pver_gene_g19361",0.0177649458200908
"3229","Pver_gene_g19367",0.0413488840688582
"3235","Pver_gene_g3702",0.0414833845598839
"3252","Pver_gene_g1705",0.0183142494652118
"3264","Pver_gene_g22728",0.00617813106411846
"3272","Pver_gene_g4284",0.0247438847839392
"3273","Pver_gene_g4861",0.0358940854321402
"3294","Pver_gene_g20618",0.0151800734640547
"3303","Pver_gene_g15078",0.0112718292516987
"3317","Pver_gene_g18842",0.0241675411463707
"3323","Pver_gene_g11945",0.00915927726766655
"3330","Pver_gene_g11498",0.0179646082683801
"3331","Pver_gene_g11499",0.0249128774871601
"3337","Pver_gene_g12767",0.000476591248364781
"3346","Pver_gene_g14382",0.0393155790654785
"3349","Pver_gene_g14034",0.0215201202245732
"3355","Pver_gene_g11231",0.000136409533584625
"3364","Pver_gene_g10726",0.0131075107903713
"3372","Pver_gene_g13567",0.0012783446865103
"3374","Pver_gene_g13562",0.0136524001055061
"3377","Pver_gene_g13568",0.00435835690435334
"3378","Pver_gene_g13569",0.000808393907729376
"3400","Pver_gene_g7664",0.0106971519615964
"3421","Pver_gene_g1540",2.8333462403411e-07
"3446","Pver_gene_g26758",0.0444104183917304
"3449","Pver_gene_g20364",0.0030850245492941
"3452","Pver_gene_g2151",0.0128745939229289
"3453","Pver_gene_g2152",0.00391317582948455
"3483","Pver_gene_g18738",0.033038449181262
"3487","Pver_gene_g18735",1.22057569268165e-20
"3509","Pver_gene_g18192",0.0083381494795003
"3544","Pver_gene_g5297",0.0401287008232601
"3564","Pver_gene_g26142",4.67155657303613e-09
"3573","Pver_gene_novel_gene_241_5de57afd",7.22076518967262e-06
"3577","Pver_gene_g2216",0.0143065762865925
"3586","Pver_gene_g15228",0.0185485087773917
"3599","Pver_gene_g19596",0.042078954990033
"3601","Pver_gene_g10881",1.06060338650773e-06
"3618","Pver_gene_novel_gene_307_5de57afd",0.0171490201915103
"3628","Pver_gene_g6070",4.5895274576571e-09
"3637","Pver_gene_g7035",0.0284851896004825
"3642","Pver_gene_g12190",0.000470778119412359
"3647","Pver_gene_g25601",0.014116257520971
"3655","Pver_gene_g22953",0.0132030600796177
"3662","Pver_gene_g9502",0.0041599009442157
"3672","Pver_gene_g1082",0.0241327182103373
"3681","Pver_gene_g16828",0.0427173355555278
"3687","Pver_gene_g6852",0.0476924339007734
"3689","Pver_gene_g6856",0.00384447209589981
"3698","Pver_gene_g5507",0.048872632843973
"3699","Pver_gene_g5504",0.00425782990838724
"3711","Pver_gene_g17059",0.0457676686397354
"3718","Pver_gene_g21736",0.0297874205934825
"3719","Pver_gene_g9088",0.0200875128536218
"3721","Pver_gene_g9086",0.000887582557966948
"3737","Pver_gene_g11042",4.56620359115306e-06
"3756","Pver_gene_g2043",8.01035173463572e-07
"3759","Pver_gene_g2046",3.87687174141611e-06
"3761","Pver_gene_g10318",0.023382497359742
"3763","Pver_gene_g10310",0.0221779972798144
"3776","Pver_gene_g14563",0.0350077684295505
"3790","Pver_gene_g11865",0.00103834358396659
"3799","Pver_gene_g13032",0.00480002813695682
"3809","Pver_gene_g12077",0.0199093246473673
"3810","Pver_gene_g12076",0.00235931819856042
"3823","Pver_gene_g15410",0.000130988676256189
"3836","Pver_gene_g12350",0.00460627147073511
"3839","Pver_gene_g342",7.23250234352649e-05
"3844","Pver_gene_novel_gene_79_5de57afd",0.0326638566879649
"3859","Pver_gene_g3253",0.00817226476078249
"3861","Pver_gene_g3259",0.0277127499076989
"3868","Pver_gene_g6557",0.0468150326585363
"3870","Pver_gene_g6559",0.0159739071308019
"3874","Pver_gene_g3785",0.0276000858244418
"3876","Pver_gene_g3783",0.00047815726282487
"3897","Pver_gene_g1783",0.0495264582863776
"3900","Pver_gene_g6713",0.00645275208169208
"3963","Pver_gene_g19089",0.0287016721404206
"3966","Pver_gene_g19086",0.0187518190658763
"3981","Pver_gene_g13650",0.0135743242717409
"3982","Pver_gene_g13652",0.0421275629368585
"3983","Pver_gene_g13654",0.0276744473371691
"3987","Pver_gene_g21734",0.0421845740534228
"3989","Pver_gene_g16224",0.00123733149672018
"4000","Pver_gene_g18359",0.00294458222735889
"4002","Pver_gene_g15556",0.0441994916025637
"4006","Pver_gene_g18352",0.0257628198856728
"4026","Pver_gene_g14683",0.0113956041237786
"4029","Pver_gene_g14688",0.000543951170636486
"4034","Pver_gene_g11044",0.015146135303387
"4046","Pver_gene_g9235",0.0427476412137469
"4062","Pver_gene_g5930",0.00299602383032659
"4084","Pver_gene_g19246",0.00103276646020723
"4104","Pver_gene_g22646",0.0133819472583854
"4105","Pver_gene_g8749",0.0424372411244616
"4111","Pver_gene_g8743",0.0228264338878044
"4138","Pver_gene_g7692",0.0350581985863839
"4149","Pver_gene_g23068",0.0159319887347597
"4158","Pver_gene_g16405",0.0283587371525256
"4159","Pver_gene_g16402",0.0320617127608065
"4176","Pver_gene_g18963",2.20263908224415e-05
"4177","Pver_gene_g18962",0.00102692771335408
"4180","Pver_gene_g23687",2.50706905759085e-09
"4186","Pver_gene_g24",6.20356667508146e-05
"4187","Pver_gene_g17751",0.0303204882803854
"4189","Pver_gene_g20",0.0378065116543007
"4190","Pver_gene_g21",0.00575308239675562
"4200","Pver_gene_g12400",0.0494257209757122
"4205","Pver_gene_g17439",0.0276842471577678
"4207","Pver_gene_g12409",0.00335336966813509
"4225","Pver_gene_g11175",0.0322962315334042
"4229","Pver_gene_g8105",0.00564766273911527
"4236","Pver_gene_g8101",7.63846337086036e-11
"4271","Pver_gene_g14499",0.00910337907966312
"4272","Pver_gene_g14498",0.0448878830912932
"4280","Pver_gene_g7742",7.18268294096037e-05
"4281","Pver_gene_g7743",0.00949619635899884
"4288","Pver_gene_g25686",0.0331207312604883
"4291","Pver_gene_g25685",0.016711886724819
"4307","Pver_gene_g671",0.0479429326962639
"4312","Pver_gene_g677",0.0369171724000294
"4317","Pver_gene_g8351",0.0107912994131502
"4341","Pver_gene_g20240",8.60105775309693e-07
"4346","Pver_gene_g2053",0.0386000277825259
"4354","Pver_gene_g16723",0.00103032092235387
"4356","Pver_gene_g16721",0.000348372469094806
"4357","Pver_gene_g16728",0.0098781873356931
"4361","Pver_gene_g19169",2.00964562528528e-05
"4366","Pver_gene_g19166",0.010584241593559
"4372","Pver_gene_g2946",0.022881165190179
"4374","Pver_gene_g2944",0.0386154192116979
"4412","Pver_gene_g23185",0.041553051236319
"4429","Pver_gene_g23234",0.0261208428427734
"4439","Pver_gene_g5022",0.012972819543905
"4444","Pver_gene_g2559",0.000153745955573826
"4474","Pver_gene_g12610",0.0410092848165117
"4475","Pver_gene_g12615",0.0037125063347741
"4476","Pver_gene_g12614",0.00169983847621013
"4478","Pver_gene_g477",0.0037364502573217
"4482","Pver_gene_g473",0.0105350054124492
"4505","Pver_gene_g8718",0.0468885703514742
"4549","Pver_gene_g9629",0.0473655317277966
"4553","Pver_gene_g7283",0.0417867746219859
"4554","Pver_gene_g7282",0.0125498730622604
"4578","Pver_gene_g17649",0.00934304099533857
"4580","Pver_gene_novel_gene_187_5de57afd",1.12791103048832e-06
"4587","Pver_gene_g2390",6.58793066934549e-05
"4596","Pver_gene_g3110",0.0430079363182471
"4608","Pver_gene_g16119",0.00734654845657995
"4612","Pver_gene_g16112",0.000316018081737361
"4619","Pver_gene_g18605",0.0483158309966025
"4622","Pver_gene_g25823",0.0282801253416912
"4628","Pver_gene_g25828",0.0241616772257718
"4637","Pver_gene_g12961",0.0243770508758304
"4643","Pver_gene_g12969",9.32822447263541e-05
"4649","Pver_gene_g10185",0.0207263702521545
"4663","Pver_gene_g20952",0.00109313618541145
"4678","Pver_gene_g16932",0.0189161716274616
"4679","Pver_gene_g16930",0.00268078374619378
"4681","Pver_gene_g13379",0.0288245043845099
"4685","Pver_gene_g13376",0.0158522678357271
"4693","Pver_gene_g3194",0.000659107722433221
"4695","Pver_gene_g21886",0.0433025296609284
"4717","Pver_gene_g11449",0.0338238378890625
"4749","Pver_gene_g7855",0.0208244651153275
"4751","Pver_gene_g7853",0.0301414971964241
"4755","Pver_gene_g9980",0.0360242135758646
"4761","Pver_gene_g7582",0.0252534589428582
"4775","Pver_gene_g6451",0.039750989904279
"4776","Pver_gene_g6450",0.00296973022954433
"4778","Pver_gene_g6452",0.0118813808164792
"4780","Pver_gene_g7329",0.0149421139408469
"4788","Pver_gene_g1867",0.023519491692305
"4791","Pver_gene_g1860",0.0332097751834567
"4803","Pver_gene_g1245",0.00466249168640073
"4808","Pver_gene_g23028",0.0355013923495935
"4810","Pver_gene_g9475",0.00593520607037855
"4818","Pver_gene_g4749",0.00435763670766166
"4831","Pver_gene_g26093",0.00921384007575789
"4832","Pver_gene_g23027",0.0473934053575991
"4844","Pver_gene_g2741",0.0217073282376879
"4857","Pver_gene_g20557",0.0368434669672282
"4874","Pver_gene_g17316",0.0134948497896855
"4883","Pver_gene_g12483",0.0300063128021367
"4914","Pver_gene_g15769",0.0114948628957941
"4927","Pver_gene_g17946",9.19039674587937e-06
"4938","Pver_gene_g3254",0.0490226231804201
"4939","Pver_gene_g11103",2.19983775127367e-06
"4942","Pver_gene_g16337",0.0203764199157066
"4945","Pver_gene_g2377",0.00175822487740407
"4965","Pver_gene_g18259",0.00684038443409235
"4967","Pver_gene_g24560",0.0452536867461378
"4987","Pver_gene_g23100",0.0479342403604073
"4992","Pver_gene_g26689",0.0026469137354565
"5008","Pver_gene_g15140",0.0118322908163143
"5013","Pver_gene_g23813",0.00132480623592104
"5048","Pver_gene_g10695",0.0097562979778071
"5052","Pver_gene_g10699",1.5900899640517e-05
"5064","Pver_gene_g13273",0.04294054272349
"5073","Pver_gene_g2842",0.0237810304278533
"5081","Pver_gene_g17395",0.00476324458939441
"5087","Pver_gene_g14135",9.03276118751768e-06
"5093","Pver_gene_g25767",0.0383351781212175
"5124","Pver_gene_g8253",0.0466944023503703
"5130","Pver_gene_g26445",0.00045872726416678
"5134","Pver_gene_g26441",0.000466090332573204
"5148","Pver_gene_g5848",8.62290919885091e-05
"5153","Pver_gene_g7991",0.039549933870408
"5166","Pver_gene_g7904",0.0155963910795124
"5189","Pver_gene_g4575",0.0317915594897107
"5196","Pver_gene_g3195",0.00319211737019991
"5211","Pver_gene_g3732",0.00774795709333983
"5212","Pver_gene_g3731",0.0121713472094989
"5228","Pver_gene_g1773",0.0176089979898277
"5236","Pver_gene_g4856",0.0357511025399665
"5260","Pver_gene_g20643",0.0242328694322672
"5262","Pver_gene_g2459",0.0024786671993351
"5283","Pver_gene_g11991",0.0269902811655445
"5311","Pver_gene_g10719",0.00708362194908733
"5350","Pver_gene_g1577",0.000784315595863078
"5354","Pver_gene_g1573",0.0312547278308789
"5374","Pver_gene_g22060",0.00561788959082734
"5381","Pver_gene_g6921",0.0469127325715971
"5394","Pver_gene_g6880",1.62789506194796e-06
"5397","Pver_gene_g5472",0.0342025229108138
"5410","Pver_gene_g17127",0.0257304761006
"5423","Pver_gene_g2124",0.00736952702082052
"5426","Pver_gene_g16658",0.0076465088307108
"5434","Pver_gene_g16387",0.00334916288715029
"5444","Pver_gene_g18765",0.006221826544053
"5445","Pver_gene_g18764",0.0014257796400784
"5453","Pver_gene_g10551",0.000348602570495774
"5459","Pver_gene_g18493",0.000377848006822226
"5483","Pver_gene_g23520",0.00135752957896783
"5486","Pver_gene_g5731",0.0231847539147466
"5492","Pver_gene_g5737",0.000276511502699531
"5493","Pver_gene_g5736",0.0170431025394145
"5499","Pver_gene_g15255",0.0412981803108415
"5515","Pver_gene_g589",0.0451920500527996
"5522","Pver_gene_g6718",1.71470012558585e-05
"5536","Pver_gene_g7043",0.0400480884467174
"5555","Pver_gene_novel_gene_311_5de57afd",0.0184402651461668
